person,wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00023.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00089.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00064.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00092.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00048.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00046.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00032.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00021.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00014.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00011.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00004.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00075.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00029.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00003.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00041.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00012.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00060.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00076.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00033.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00047.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00061.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00074.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00019.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00037.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00091.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00085.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00071.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00044.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00034.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00031.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00082.wav
Haley_Joel_Osment,/tmp/speaker_recog/audio_files/Haley_Joel_Osment/00018.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00306.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00114.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00205.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00162.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00312.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00043.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00066.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00313.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00045.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00299.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00152.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00366.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00448.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00131.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00083.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00049.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00022.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00440.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00065.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00053.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00257.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00444.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00271.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00062.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00056.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00088.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00248.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00304.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00475.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00353.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00243.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00392.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00365.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00351.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00401.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00292.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00246.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00352.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00281.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00339.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00210.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00181.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00442.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00017.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00142.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00333.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00124.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00039.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00327.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00052.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00375.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00153.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00086.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00349.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00422.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00025.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00278.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00133.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00068.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00167.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00252.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00145.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00290.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00196.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00222.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00134.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00015.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00137.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00467.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00183.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00411.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00430.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00107.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00148.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00200.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00268.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00417.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00038.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00097.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00329.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00027.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00096.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00334.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00242.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00421.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00020.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00449.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00175.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00298.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00169.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00063.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00289.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00176.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00303.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00116.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00090.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00373.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00395.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00040.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00408.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00113.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00428.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00350.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00211.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00410.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00286.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00234.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00191.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00416.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00378.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00361.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00384.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00030.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00055.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00125.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00462.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00455.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00103.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00245.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00087.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00398.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00220.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00288.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00190.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00081.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00073.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00173.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00258.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00178.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00159.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00404.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00213.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00230.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00359.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00171.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00287.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00084.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00005.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00405.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00206.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00197.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00238.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00072.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00184.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00316.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00154.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00193.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00402.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00262.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00217.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00214.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00368.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00244.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00317.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00337.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00388.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00314.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00164.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00450.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00382.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00400.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00198.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00358.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00216.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00433.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00374.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00122.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00079.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00457.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00013.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00269.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00465.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00413.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00165.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00276.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00179.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00123.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00182.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00270.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00305.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00479.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00473.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00231.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00100.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00168.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00295.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00130.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00118.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00160.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00439.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00335.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00261.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00277.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00454.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00466.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00069.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00282.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00144.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00415.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00121.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00321.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00385.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00051.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00024.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00059.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00036.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00221.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00110.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00275.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00035.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00381.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00180.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00347.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00453.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00010.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00111.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00139.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00058.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00141.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00273.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00445.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00008.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00187.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00016.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00078.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00397.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00219.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00355.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00054.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00338.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00166.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00170.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00285.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00241.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00293.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00389.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00247.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00390.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00106.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00174.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00474.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00346.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00093.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00236.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00067.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00315.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00108.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00186.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00028.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00250.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00470.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00451.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00310.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00369.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00436.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00432.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00077.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00308.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00226.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00225.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00370.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00224.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00323.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00345.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00458.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00140.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00456.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00050.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00201.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00042.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00132.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00297.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00172.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00080.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00253.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00150.wav
Jim_Gaffigan,/tmp/speaker_recog/audio_files/Jim_Gaffigan/00070.wav
